client_id,start,step_1,step_2,step_3,confirm
665270,True,True,True,True,True
665274,True,True,True,True,True
665455,True,False,False,False,False
665645,True,True,True,True,True
665686,True,True,True,True,True
665727,True,True,True,True,True
665930,True,True,True,True,True
665986,True,True,True,True,True
666049,True,False,False,False,False
666097,True,True,True,True,True
666116,True,True,True,True,True
666277,True,True,True,True,True
666370,False,False,False,False,True
666406,True,True,True,True,True
666430,True,True,True,True,True
666453,True,True,True,True,True
666860,True,False,False,False,False
666879,True,True,True,True,True
667055,True,True,True,True,True
667063,True,True,True,True,True
667117,True,True,True,True,True
667138,True,True,True,True,True
667217,True,True,True,True,False
667285,True,True,True,True,True
667365,True,True,True,True,True
667399,True,True,True,True,False
667401,True,True,True,True,True
667440,True,True,False,False,False
667494,True,True,True,True,True
667527,True,True,True,True,False
667534,True,True,True,True,True
667573,True,True,True,False,False
667590,True,False,False,False,False
667605,True,True,True,True,True
667612,True,True,True,False,False
667664,True,True,True,True,True
667733,True,True,True,True,True
667739,True,True,True,True,False
667800,True,True,True,True,True
668111,True,True,True,True,True
668206,True,True,True,True,True
668267,True,True,True,True,True
668529,True,True,True,True,True
668531,True,True,True,False,False
668594,True,True,True,True,True
668813,True,True,True,False,False
668865,True,True,False,True,True
668940,True,True,True,True,True
668996,True,True,True,False,False
669068,True,True,True,True,True
669095,True,True,True,True,True
669111,True,True,True,True,True
669361,True,True,True,True,True
669664,True,True,True,True,True
669732,True,True,True,True,True
669787,True,True,False,False,False
669803,True,True,True,True,True
669814,True,True,True,True,True
669846,True,True,True,True,True
669941,True,False,False,False,False
670162,True,True,True,True,False
670189,True,True,True,True,True
670510,True,False,False,False,False
670534,True,True,True,True,True
670602,True,True,True,True,True
670627,True,True,True,True,True
670680,True,True,True,False,True
670729,True,True,False,False,False
670768,True,True,True,True,True
670772,True,True,True,True,True
670774,True,True,True,True,True
671063,True,True,True,True,False
671085,True,True,True,True,True
671136,True,False,False,False,False
671149,True,True,True,True,False
671187,True,True,True,True,True
671205,True,True,True,True,True
671207,True,True,False,False,False
671304,True,True,True,True,True
671317,True,True,True,True,True
671321,True,True,True,True,True
671340,True,True,True,True,True
671383,True,True,True,True,True
671410,True,True,True,True,True
671422,True,True,False,False,False
671454,True,True,True,True,True
671486,True,True,True,True,True
671635,True,False,False,False,False
671652,True,True,True,True,True
671680,True,True,True,True,True
671684,True,True,True,True,True
671769,True,True,True,True,False
671806,True,True,True,True,True
671830,True,True,True,True,False
671965,True,True,True,True,True
672068,True,True,True,True,True
672171,True,True,False,False,False
672239,True,True,True,True,False
672250,True,True,True,True,True
672407,True,True,True,True,True
672480,True,True,True,True,True
672484,True,True,True,True,True
672574,True,True,True,True,True
672617,True,False,False,False,False
672627,True,True,True,True,False
672644,True,True,True,True,True
672649,True,True,True,True,True
672827,True,True,True,True,True
672882,True,True,True,True,True
672908,True,True,True,True,True
672927,True,True,True,True,True
673188,True,True,True,True,True
673205,True,True,True,True,True
673245,True,True,True,True,False
673335,True,True,True,True,True
673385,True,True,True,True,True
673653,True,True,True,True,True
673654,True,True,True,True,True
673672,True,False,False,False,False
673678,True,True,True,True,True
673924,True,True,True,True,True
673938,True,False,False,False,False
673939,True,True,True,True,True
673977,True,True,True,False,False
674006,True,False,False,False,False
674169,True,True,False,False,False
674180,True,True,True,False,False
674205,True,False,False,False,False
674270,True,True,True,False,False
674335,True,True,True,True,True
674467,True,True,True,True,True
674557,True,True,True,True,True
674617,True,True,True,True,True
674634,True,False,False,False,False
674645,True,True,True,True,True
674671,True,True,False,False,False
674772,True,True,True,True,True
674799,True,False,False,False,False
674909,True,True,True,True,True
674947,True,True,False,False,False
675111,True,True,True,True,True
675128,True,True,True,True,True
675167,True,True,True,False,False
675397,True,False,False,False,False
675576,True,True,True,True,True
675595,True,True,True,True,False
675621,True,True,True,True,True
675622,True,True,True,True,True
675742,True,True,True,False,False
675753,True,True,True,False,False
675841,True,True,True,True,True
675967,True,False,False,False,False
676016,True,False,False,False,False
676128,True,True,True,True,True
676171,True,False,False,False,False
676187,True,True,True,True,True
676200,True,True,True,True,True
676266,True,True,True,True,False
676274,True,False,False,False,False
676316,True,True,True,True,False
676529,True,True,True,True,True
676552,True,False,False,False,False
676645,True,True,True,True,True
676847,True,False,False,False,False
676989,True,True,True,True,True
677054,True,True,True,True,True
677091,True,True,True,False,False
677189,True,False,False,False,False
677198,True,True,True,True,True
677211,True,True,True,True,True
677270,True,True,True,True,True
677354,True,True,False,False,False
677546,True,True,True,True,True
677548,True,True,True,True,True
677607,True,True,True,True,False
677876,True,True,True,True,True
677879,True,True,True,True,True
678131,True,True,True,True,True
678145,True,True,True,True,True
678191,True,True,True,False,False
678235,True,True,True,True,True
678259,True,True,True,True,False
678271,True,True,False,False,True
678292,True,True,True,True,True
678560,True,True,True,True,True
678632,True,True,True,True,True
678660,True,True,True,True,True
678722,True,True,True,True,True
678748,True,True,True,True,True
678766,True,False,False,False,False
678792,True,True,True,True,True
678879,True,True,True,True,True
679007,True,True,False,False,False
679032,True,True,True,True,True
679082,True,True,True,True,True
679093,True,True,True,True,True
679133,True,True,True,True,True
679314,True,True,True,True,False
679426,True,True,True,True,True
679449,True,True,True,True,True
679454,True,True,True,True,True
679490,True,True,True,True,True
679551,True,False,False,False,False
679865,True,True,True,True,True
679900,True,True,True,True,True
680024,True,True,True,True,True
680113,True,True,True,True,False
680123,True,True,True,True,True
680148,True,False,False,False,False
680225,True,False,False,False,False
680244,True,True,True,True,False
680405,True,True,True,True,False
681002,True,True,True,True,True
681024,True,False,False,False,False
681226,True,True,True,True,True
681269,True,True,True,True,True
681307,True,True,False,False,False
681357,True,True,True,True,True
681364,True,True,True,True,True
681368,True,True,True,True,True
681431,True,True,True,True,True
681498,True,True,True,True,True
681640,True,True,True,True,True
681768,True,True,True,True,False
681802,True,False,False,False,False
681822,True,True,False,False,False
681824,True,True,True,True,True
682064,True,False,False,False,False
682129,True,True,True,True,True
682216,True,True,True,True,True
682367,True,True,True,True,True
682400,True,True,True,True,True
682579,True,True,True,True,True
682590,True,True,True,True,True
682598,True,True,True,True,True
682602,True,False,False,False,False
682629,True,True,True,True,True
682654,True,True,True,True,False
682691,True,True,True,True,True
682873,True,True,True,True,True
682949,True,True,True,True,True
683034,True,True,True,True,True
683084,True,True,True,True,True
683138,True,False,False,False,False
683357,True,True,True,True,True
683433,True,True,True,True,True
683532,True,True,True,True,True
683558,True,False,False,False,False
683685,True,True,True,True,True
683705,True,True,True,True,False
683798,True,False,False,False,False
683921,True,True,True,True,True
684035,True,True,True,True,True
684071,True,True,True,True,True
684131,True,False,False,False,False
684181,True,True,True,True,True
684287,True,True,True,True,True
684450,True,True,True,True,True
684475,True,True,True,True,True
684515,True,False,False,False,False
684585,True,True,True,True,True
684594,True,False,False,False,False
684639,True,True,True,True,True
684687,True,True,True,True,True
684855,True,True,True,True,True
685028,True,True,True,True,True
685080,True,True,True,True,True
685244,True,True,True,True,True
685277,True,True,True,True,False
685442,True,True,True,True,True
685493,False,True,True,True,True
685500,True,True,True,True,False
685535,True,False,False,False,False
685595,True,True,True,False,False
685685,True,False,False,False,False
685706,True,True,True,True,True
685752,True,True,True,True,True
685801,True,True,True,False,False
686121,True,True,True,True,True
686383,True,False,False,False,False
686416,True,True,True,True,True
686594,True,True,True,True,True
686916,True,True,True,True,True
686985,True,True,True,True,True
687111,True,True,True,True,False
687186,True,True,True,True,True
687283,True,True,True,False,False
687567,True,True,True,True,True
687581,True,True,False,False,False
687698,True,True,True,True,True
687702,True,True,True,True,False
687818,True,True,True,True,True
687877,True,True,True,True,True
687931,True,True,True,True,True
688068,True,True,True,True,True
688243,True,False,False,False,False
688339,True,True,True,True,True
688347,True,True,True,True,True
688413,True,True,True,True,True
688423,True,True,True,True,True
688436,True,True,True,True,True
688487,True,True,True,True,True
688559,True,False,False,False,False
688722,True,True,True,True,True
688832,True,True,True,False,False
688851,True,True,True,True,True
688969,True,True,True,True,True
689076,True,False,False,False,False
689099,True,True,True,True,True
689111,True,True,False,False,False
689136,True,True,True,True,True
689179,True,True,True,True,True
689260,True,True,True,True,True
689276,True,False,False,False,False
689279,True,True,True,True,True
689460,True,False,False,False,False
689529,True,True,True,True,True
689548,True,True,True,True,False
689597,True,True,True,True,False
689630,True,True,True,False,False
689690,True,True,True,True,True
689760,True,False,False,False,False
689808,True,True,True,True,True
689913,True,True,True,True,True
689938,True,True,True,True,False
690099,True,True,True,False,False
690186,True,True,True,True,True
690383,True,True,True,True,True
690417,True,True,True,True,True
690494,True,True,False,False,False
690690,True,True,True,True,True
690717,True,False,False,False,False
690761,True,True,False,False,False
690800,True,True,True,True,True
690815,True,True,True,True,True
690874,True,True,True,True,True
691084,True,True,True,True,True
691165,False,True,False,True,True
691598,True,True,True,True,True
691668,True,True,True,False,False
691700,True,True,False,False,False
691888,True,True,True,True,False
691929,True,True,True,True,True
691954,True,True,True,True,True
692011,True,True,True,True,True
692204,True,True,False,False,False
692527,True,True,False,False,False
692612,True,True,True,True,True
692622,True,True,True,True,True
692667,True,True,True,True,True
692893,True,True,True,True,True
692949,True,True,True,True,True
692988,True,True,True,False,False
693062,True,False,False,False,False
693101,True,True,True,True,True
693172,True,True,True,True,True
693415,True,True,True,True,True
693478,True,True,True,True,True
693500,True,True,True,True,True
693528,True,True,True,True,True
693711,True,True,True,True,True
693757,True,True,True,True,True
693825,True,True,True,True,True
693906,True,True,True,False,False
693975,True,True,True,True,True
694071,True,True,True,True,True
694211,True,True,True,True,True
694216,True,True,True,True,True
694239,True,True,True,True,True
694281,True,True,True,True,True
694300,True,True,True,True,True
694381,True,True,True,True,True
694385,True,True,True,True,True
694401,True,True,True,True,True
694557,True,True,True,True,True
694574,True,True,True,True,True
694622,True,True,True,True,True
694766,True,True,True,True,True
694801,True,True,True,True,True
694842,True,True,False,False,False
694873,True,True,True,True,True
694911,True,True,True,True,True
694989,True,True,True,True,True
695074,True,True,True,False,False
695200,True,True,True,True,False
695211,True,False,False,False,False
695263,True,True,True,True,True
695290,True,True,True,True,True
695350,True,True,True,True,True
695377,True,True,True,True,True
695425,True,True,True,True,True
695518,True,True,True,True,True
695565,True,False,False,False,False
695585,True,True,True,True,False
695624,True,True,False,False,False
695701,True,True,True,True,True
695704,True,True,True,True,False
695799,True,True,True,True,True
695870,True,True,True,True,True
696032,True,True,True,True,True
696176,True,True,True,False,False
696227,True,True,True,True,True
696229,True,True,True,True,True
696399,True,True,True,True,True
696491,True,True,True,True,True
696554,True,True,True,True,True
696801,True,True,True,True,False
697065,True,True,False,False,False
697166,True,True,True,True,True
697179,True,True,True,False,False
697342,True,True,True,True,True
697367,True,False,False,False,False
697473,True,False,False,False,False
697632,True,True,True,True,True
697639,True,True,True,True,True
697704,True,True,True,True,True
697708,True,True,False,False,False
697745,True,True,True,True,False
697991,True,True,True,True,True
698029,True,True,True,True,False
698205,True,True,True,True,True
698228,True,True,True,True,True
698231,True,False,False,False,False
698266,True,True,True,True,True
698386,True,True,True,True,True
698440,True,True,True,True,True
698606,True,True,True,True,True
698686,True,True,True,True,True
698742,True,True,True,True,True
698834,True,True,True,True,True
699013,True,True,True,True,True
699034,True,True,True,True,True
699117,True,True,True,True,True
699180,True,True,False,False,False
699213,True,False,False,False,False
699259,True,True,True,True,True
699392,True,True,True,True,True
699430,True,True,True,True,True
699658,True,False,False,False,False
699687,True,True,True,True,True
699707,True,True,True,True,True
699753,True,True,True,True,True
699807,True,True,True,True,True
699882,True,True,True,False,False
699902,True,False,False,False,False
700005,True,True,True,True,True
700043,True,True,True,True,True
700058,True,True,True,True,True
700142,True,True,True,True,True
700198,True,True,True,True,True
700205,True,True,True,True,True
700386,True,True,False,False,False
700403,True,True,True,True,True
700435,True,True,True,True,True
700448,True,True,True,True,True
700528,True,True,True,True,True
700775,True,True,True,True,True
700784,True,True,True,True,False
700804,True,True,True,True,True
700852,True,True,True,True,True
700930,True,True,True,True,True
700961,True,True,True,False,False
700997,True,True,True,False,False
701007,True,True,True,True,True
701100,True,True,True,True,True
701111,True,True,False,False,False
701148,True,False,False,False,False
701216,True,True,True,True,True
701258,True,True,True,True,True
701451,True,True,True,True,True
701455,True,True,True,True,True
701476,True,False,False,False,False
701540,True,True,True,True,True
701786,True,True,True,True,True
701817,True,True,False,False,False
701956,True,True,True,True,False
702007,True,False,False,False,False
702037,False,False,False,False,True
702082,True,True,False,False,False
702159,True,True,True,True,True
702194,True,True,True,True,True
702286,True,True,False,False,False
702310,True,True,True,True,False
702396,True,True,True,True,True
702591,True,False,False,False,False
702749,True,False,False,False,False
703020,True,True,True,True,True
703055,True,True,True,True,False
703095,True,True,True,True,True
703206,True,True,True,True,True
703228,True,True,True,True,True
703403,True,True,True,True,True
703468,True,True,True,True,False
703488,True,True,True,False,False
703562,True,True,True,False,False
703574,True,True,True,True,True
703634,True,True,True,False,False
703850,True,True,True,True,True
703904,True,True,True,True,True
704073,True,True,True,True,True
704135,True,True,True,True,True
704150,True,True,True,True,True
704191,True,True,True,False,False
704293,True,True,False,False,False
704341,True,True,True,True,True
704508,True,True,True,True,True
704719,False,True,True,True,True
704762,True,True,True,True,True
704777,True,True,True,True,True
704799,True,True,True,True,True
704856,True,True,True,True,True
704957,True,True,True,True,True
705135,True,True,True,True,True
705148,True,True,True,True,False
705210,True,True,True,True,False
705459,True,True,True,True,True
705542,True,True,True,True,True
705584,True,True,True,True,True
705597,True,True,True,True,False
705871,True,True,True,True,False
705914,True,True,True,True,True
705919,True,True,True,True,True
705956,True,True,True,False,False
705997,True,True,True,True,True
706121,True,False,False,False,False
706123,True,True,True,True,True
706215,True,True,True,True,True
706243,True,True,True,False,False
706305,True,True,True,True,True
706486,True,True,True,True,True
706627,True,True,True,True,True
706631,True,True,True,False,False
706633,True,True,True,True,True
706637,True,True,True,True,True
706721,True,True,True,True,True
706754,True,True,True,True,False
706799,True,True,True,True,True
707176,True,True,False,False,False
707340,True,True,True,True,True
707360,True,True,False,False,False
707374,True,True,True,True,True
707497,True,True,True,True,True
707510,True,True,True,True,True
707815,True,True,True,True,False
707856,True,False,False,False,False
708092,True,False,False,False,False
708099,True,True,True,True,False
708114,True,True,True,True,True
708151,True,True,True,True,True
708185,True,True,True,False,False
708191,True,False,False,False,False
708197,True,True,True,True,True
708213,True,True,True,True,True
708278,True,True,True,True,False
708289,True,True,True,False,False
708333,True,True,True,True,True
708378,True,True,True,True,True
708579,True,True,True,True,True
708690,True,True,True,True,True
708868,True,True,True,True,True
708908,True,True,True,True,True
708995,True,True,True,True,True
708999,True,True,True,True,True
709000,True,False,False,False,False
709013,True,True,False,False,False
709015,True,True,True,True,True
709112,True,True,True,True,True
709439,True,True,True,False,False
709446,True,True,True,True,False
709449,True,False,False,False,False
709819,True,True,True,True,True
709888,True,True,True,True,True
709910,True,True,True,True,True
709919,True,True,True,True,True
709961,True,True,True,False,False
710126,True,True,True,True,True
710369,True,True,True,True,True
710376,True,True,True,True,False
710400,True,True,True,True,True
710537,True,True,True,True,True
710584,True,True,True,True,True
710687,True,True,True,True,False
710837,True,True,True,True,True
711113,True,False,False,False,False
711238,True,True,True,True,True
711575,True,True,True,True,True
711598,True,True,True,True,True
711638,True,True,True,True,True
711648,True,True,True,True,True
711754,True,True,False,False,False
711788,True,True,True,True,True
711827,True,True,True,True,True
711862,True,True,True,True,True
711878,True,True,True,False,False
711890,True,True,True,True,True
711931,True,True,True,False,False
711942,True,True,True,True,True
712005,True,True,True,True,False
712370,True,True,True,True,False
712374,True,True,True,True,True
712604,True,True,True,True,True
712670,True,True,True,True,True
712774,True,True,True,True,True
713054,True,True,True,True,True
713125,True,True,True,True,True
713187,True,True,True,True,True
713216,True,True,False,False,False
713222,True,True,False,False,False
713238,True,True,True,True,True
713478,True,True,True,True,True
713542,True,True,True,True,False
713641,True,True,False,False,False
713775,True,True,True,True,True
714067,True,True,True,True,True
714153,True,True,True,True,True
714163,True,False,False,False,False
714189,True,True,True,True,True
714316,True,True,True,True,True
714320,True,True,True,True,True
714587,True,True,True,True,True
714602,True,True,True,True,True
714613,True,False,False,False,False
714615,True,True,True,True,True
714671,True,True,True,True,False
714882,True,True,True,True,True
714978,True,True,True,True,True
715018,True,True,True,True,True
715023,True,True,True,False,False
715058,True,True,True,True,True
715086,True,True,True,True,True
715201,True,False,False,False,False
715337,True,False,False,False,False
715345,True,False,False,False,False
715636,True,True,True,True,True
715643,True,False,False,False,False
715747,True,True,True,True,True
715804,True,True,False,False,False
715813,True,True,True,True,True
715865,True,True,True,True,True
716069,True,True,True,True,True
716138,True,False,False,False,False
716144,True,True,True,True,True
716147,True,False,False,False,False
716233,True,True,True,True,True
716335,True,True,True,True,True
716476,True,True,True,True,False
716484,True,True,True,True,True
716497,True,True,True,True,True
716510,True,True,True,True,False
716512,True,True,True,True,True
716605,True,True,True,True,True
716641,True,True,True,True,True
716687,True,True,True,True,True
716847,True,True,True,True,True
716967,True,True,True,True,True
717019,True,False,False,False,False
717126,True,True,True,True,True
717207,True,True,True,True,True
717217,True,True,True,True,True
717242,True,True,True,True,True
717479,True,True,True,True,True
717527,True,True,True,True,True
717550,True,True,False,False,False
717716,True,True,True,True,True
717774,True,False,False,False,False
717855,True,True,True,True,True
718052,True,True,True,True,True
718127,True,True,True,True,True
718189,True,True,True,True,True
718239,True,True,True,True,True
718243,True,False,False,False,False
718351,True,True,False,False,False
718565,True,False,False,False,False
718612,True,True,True,False,False
718647,True,True,True,True,True
718700,True,True,True,True,True
718721,True,False,False,False,False
718785,True,True,True,False,False
719113,True,True,True,True,True
719176,True,True,True,True,True
719314,True,True,True,True,True
719630,True,True,True,True,True
719678,True,True,False,False,False
719719,True,True,True,True,True
719790,True,True,True,True,True
719792,True,True,True,True,True
719883,True,True,True,True,True
719967,True,True,True,True,False
720047,True,True,True,True,True
720123,True,True,True,True,True
720175,True,True,True,True,False
720229,True,True,True,True,False
720284,True,True,True,True,True
720325,True,True,True,True,True
720328,True,False,False,False,False
720356,True,True,True,False,False
720446,True,True,True,True,True
720470,True,True,True,True,True
720564,True,True,True,True,True
720749,True,True,True,True,True
720810,True,True,False,False,False
720825,True,True,True,True,True
720903,True,True,True,False,False
720948,True,True,False,False,False
720985,True,True,True,True,True
721051,True,True,True,False,False
721104,True,True,True,True,True
721130,True,True,True,True,True
721321,True,True,True,True,True
721414,True,True,True,True,True
721450,True,True,True,True,False
721597,True,True,True,True,False
721817,True,True,True,True,True
722011,True,True,True,True,True
722253,True,True,True,True,True
722270,True,True,True,False,False
722410,True,True,True,False,False
722412,True,True,True,True,True
722521,True,True,True,True,True
722552,True,True,True,True,True
722623,True,True,True,True,True
722818,True,True,True,True,True
722886,True,True,True,False,False
722917,True,True,True,True,True
722950,True,False,False,False,False
722957,True,True,True,True,True
723037,True,True,True,True,True
723132,True,False,False,False,False
723243,True,True,True,True,True
723259,True,True,True,True,True
723529,True,True,True,False,False
723583,True,True,True,True,True
723833,True,True,True,True,True
724004,True,True,True,True,True
724021,True,True,True,True,True
724199,True,True,True,True,True
724301,True,False,False,False,False
724510,True,False,False,False,False
724543,True,False,False,False,False
724679,True,True,True,True,True
724704,True,True,True,True,True
724756,True,True,True,True,True
724800,True,True,True,True,False
724809,True,True,True,True,True
724857,True,True,True,True,True
724874,True,True,True,True,True
725093,True,True,True,True,True
725110,True,True,True,True,True
725169,True,True,True,True,True
725170,True,True,True,True,True
725177,True,True,True,True,False
725337,True,True,True,True,True
725387,True,True,True,True,True
725404,True,True,True,True,True
725527,True,False,False,False,False
725542,True,True,True,True,True
725601,True,True,True,True,True
725677,True,True,True,True,True
725801,True,True,True,True,False
725895,True,True,True,True,True
725905,True,True,True,True,False
726207,True,True,True,True,False
726451,True,True,True,False,False
726632,True,False,False,False,False
726659,True,True,True,True,True
726742,True,True,True,True,True
726842,True,True,True,True,True
726850,True,True,True,True,True
726862,True,True,True,True,True
726950,True,True,True,True,True
726976,True,True,True,True,True
727016,True,True,True,True,False
727061,True,True,True,True,True
727092,True,True,True,True,False
727133,True,True,True,True,True
727149,True,True,True,True,True
727274,True,True,False,False,False
727303,True,True,True,True,False
727647,True,True,True,True,True
727726,True,True,True,True,True
727898,True,True,True,True,True
728102,True,True,True,True,True
728244,True,False,False,False,False
728486,True,True,True,True,True
728512,True,True,True,True,False
728530,True,True,True,True,True
728589,True,False,False,False,False
728624,True,True,True,True,True
728887,True,True,True,True,False
728944,True,True,True,True,True
729236,True,False,False,False,False
729358,True,False,False,False,False
729369,False,False,False,False,True
729407,True,True,True,True,True
729431,True,False,False,False,False
729483,True,True,True,True,True
729668,True,False,False,True,True
729684,True,False,False,False,False
729756,True,True,True,True,True
729775,True,True,True,True,True
729919,True,True,True,False,False
730137,True,True,False,False,False
730260,True,True,True,True,True
730405,True,False,False,False,False
730429,True,True,True,True,True
730497,True,True,True,True,True
730500,True,True,True,True,True
730546,True,True,True,True,True
730555,True,True,True,True,True
730714,True,True,True,True,True
730801,True,True,True,True,True
731153,True,False,False,False,False
731183,True,True,True,True,True
731422,True,True,True,True,True
731511,True,True,True,True,False
731715,True,True,True,True,True
732082,True,True,True,True,True
732198,True,True,True,True,True
732237,False,True,True,True,True
732289,True,True,True,True,True
732478,True,True,True,True,True
732599,True,True,True,True,True
732621,True,True,True,False,False
732632,True,True,True,True,False
732703,True,True,True,True,False
732778,True,True,True,True,True
732866,True,False,False,False,False
733042,True,True,True,True,False
733055,True,True,True,True,True
733132,True,True,False,False,False
733170,True,True,True,True,True
733449,True,False,False,False,False
733557,True,True,False,False,False
733582,True,True,False,False,False
733678,True,True,True,True,True
734032,True,True,True,True,True
734143,True,True,True,True,True
734339,True,True,True,True,True
734462,True,True,True,True,True
734468,True,True,True,True,True
734514,True,True,True,True,False
734528,True,True,True,True,True
734803,True,True,True,True,True
734840,True,True,True,True,True
734926,True,True,True,True,True
734952,True,True,True,True,True
734954,True,False,False,False,False
734963,True,True,True,True,True
734968,True,True,True,True,True
735147,True,True,True,True,True
735178,True,True,False,False,False
735227,True,True,False,False,False
735316,True,True,False,False,False
735409,True,True,False,False,False
735487,True,False,False,False,False
735555,True,True,True,True,True
735605,True,True,True,True,True
735774,True,True,True,True,True
735787,True,True,True,True,True
735849,True,True,True,False,False
735901,True,True,True,True,False
735976,True,True,True,True,True
736035,True,True,True,True,True
736098,True,True,True,True,True
736111,True,False,False,False,False
736140,True,False,False,False,False
736194,True,True,True,True,True
736278,True,True,False,False,False
736459,True,True,True,True,True
736555,True,True,True,True,True
736578,True,True,True,True,True
736656,True,True,True,False,False
736752,True,False,False,False,False
736961,True,True,True,False,False
737079,True,True,True,True,True
737084,True,True,True,True,True
737117,True,True,True,True,True
737182,True,True,False,False,False
737256,True,True,True,True,True
737433,True,True,True,True,True
737881,True,True,True,False,False
737959,True,True,True,True,True
738015,True,True,True,True,True
738040,True,False,False,False,False
738211,True,True,True,True,False
738215,True,False,False,False,False
738220,True,True,True,True,True
738395,True,True,True,True,True
738520,True,True,True,False,False
738595,True,True,True,True,True
738743,True,True,True,True,True
738931,True,True,True,True,True
739037,True,True,True,False,False
739077,True,True,True,False,False
739090,True,True,True,True,True
739116,True,True,True,True,True
739194,True,True,True,True,True
739204,True,True,False,False,False
739221,True,False,False,False,False
739371,True,True,True,True,False
739415,True,True,True,True,True
739436,True,True,True,True,True
739485,True,True,True,True,True
739542,True,True,True,True,False
739544,True,True,True,True,False
739621,True,True,True,True,True
739719,True,True,True,True,True
739791,True,True,True,True,False
739806,True,True,True,True,True
739829,True,True,True,True,True
739944,True,True,True,True,True
739955,True,True,True,True,True
740061,True,True,True,True,False
740217,True,True,True,True,True
740499,True,True,True,False,False
740601,True,True,False,False,False
740662,True,True,True,True,False
740682,True,True,True,True,True
740744,True,True,True,True,False
740753,True,True,True,True,True
740844,True,True,True,True,False
741020,True,True,True,True,True
741031,True,True,True,True,True
741067,True,True,True,True,True
741074,True,True,True,True,True
741123,True,False,False,False,False
741142,True,True,True,True,True
741221,True,True,True,True,True
741239,True,True,True,True,True
741246,True,True,True,False,False
741267,True,True,True,True,True
741279,True,False,False,False,False
741429,True,True,True,True,True
741521,True,True,False,False,False
741546,True,True,True,True,True
741561,True,True,True,True,True
741642,True,True,True,True,True
741650,True,True,True,True,True
741656,True,True,True,True,True
741785,True,True,True,True,True
741796,True,False,False,False,False
741808,True,True,True,True,True
741852,True,True,True,True,True
741912,True,False,False,False,False
742021,True,True,True,True,True
742164,True,False,False,False,False
742174,True,True,True,True,True
742221,True,False,False,False,False
742366,True,True,True,True,True
742394,True,True,True,False,False
742534,True,True,True,True,True
742616,True,True,False,False,False
742792,True,True,False,False,False
742837,True,True,False,False,False
742904,True,True,True,True,True
742932,True,False,False,False,False
742935,True,True,True,True,True
742982,True,True,True,False,False
743037,True,True,True,True,False
743170,True,False,False,False,False
743197,True,True,True,True,True
743293,True,True,True,True,True
743394,True,False,False,False,False
743445,True,True,True,True,True
743496,True,True,True,True,True
743500,True,True,True,True,True
743530,True,False,False,False,False
743562,True,False,False,False,False
743572,True,True,True,True,False
743608,True,True,True,True,True
743676,True,True,False,False,False
743720,True,True,True,True,True
743771,True,True,False,False,False
743785,True,False,False,False,False
743815,True,True,True,True,True
744039,True,True,True,True,True
744132,True,True,True,True,True
744140,True,True,True,True,True
744354,True,True,True,True,True
744365,True,True,True,True,True
744455,True,True,True,True,True
744619,True,True,True,True,True
744653,True,True,True,True,False
744911,True,False,False,False,False
744915,True,True,True,False,False
744979,True,True,True,True,True
745087,True,True,True,True,True
745163,True,True,True,True,False
745312,True,False,False,False,False
745356,True,True,True,True,True
745393,True,True,True,True,True
745492,True,True,True,True,True
745510,True,True,True,False,False
745691,True,True,True,True,True
745711,True,True,True,True,True
745787,True,True,True,True,False
745799,True,True,True,True,True
745986,True,True,True,True,True
745998,True,True,True,True,True
746016,True,True,True,False,False
746113,True,True,True,True,True
746146,True,True,True,True,True
746182,True,True,True,True,True
746622,True,True,True,True,True
746627,True,True,True,True,True
746652,True,True,True,True,True
746698,True,True,True,True,True
746892,True,True,True,True,True
747058,True,True,True,True,True
747109,True,True,True,True,True
747225,True,True,True,True,True
747363,True,True,True,True,True
747470,True,True,True,True,True
747601,True,True,True,True,True
747896,True,True,True,True,True
747959,True,True,True,True,True
747967,True,True,True,True,True
747984,True,True,True,True,True
748057,True,True,True,True,True
748233,True,True,True,True,True
748321,True,True,True,True,True
748329,True,True,True,True,True
748334,True,True,True,True,True
748355,True,False,False,False,False
748484,True,True,True,True,True
748653,True,True,True,True,True
748931,True,True,True,True,True
748964,True,True,True,True,True
748984,True,True,True,True,True
749007,True,True,True,False,False
749036,True,False,False,False,False
749270,True,True,True,True,True
749368,True,True,True,True,True
749465,True,True,True,True,True
749498,True,False,False,False,False
749650,True,True,True,True,True
749814,True,True,True,True,True
749827,True,True,True,True,True
750053,True,True,True,True,True
750064,True,True,True,True,True
750080,True,True,True,True,True
750169,True,True,True,False,False
750370,True,False,False,False,False
750386,True,True,True,True,True
750547,True,True,True,True,True
750625,True,True,True,True,True
750627,True,True,True,True,False
750686,True,True,True,False,False
750693,True,True,True,True,True
750766,True,True,True,True,True
750874,True,True,True,True,False
750883,True,True,True,True,True
750989,True,True,False,False,False
751168,True,False,False,False,False
751201,True,True,True,True,True
751262,True,True,True,True,True
751327,True,True,True,True,True
751354,True,True,True,True,True
751538,True,True,True,True,True
751629,True,True,True,True,True
751833,True,True,True,True,True
751846,True,True,True,True,True
751879,True,True,True,True,False
751888,True,True,True,True,True
751948,True,True,True,True,True
751964,True,True,True,True,True
752025,True,True,True,True,True
752058,True,False,False,False,False
752104,False,True,True,True,True
752142,True,True,True,True,True
752201,True,False,False,False,False
752212,True,True,True,True,True
752321,True,False,False,False,False
752336,True,True,False,False,False
752502,True,True,True,True,True
